"млн лет назад","T anomaly"
20.1033,4.65
20.1052,4.66
20.107,4.64
20.109,4.84
20.1109,4.73
20.1126,5.23
20.114,5.36
20.1158,5.54
20.1177,5.42
20.1201,5.72
20.122,5.41
20.1248,5.26
20.1275,5.08
20.1298,5
20.1324,4.98
20.1359,5.1
20.1393,5.24
20.1432,5.44
20.148,5.71
20.152,5.63
20.1557,5.54
20.159,5.39
20.1622,5.19
20.1658,4.64
20.1699,4.49
20.1742,4.29
20.1787,4.13
20.1833,3.93
20.1874,4.11
20.1913,4.13
20.1946,4.34
20.1976,4.36
20.2001,4.62
20.2022,4.58
20.2038,4.76
20.2052,4.86
20.2068,4.87
20.2081,4.99
20.2095,5.18
20.2109,4.91
20.2128,4.81
20.2141,4.62
20.216,4.53
20.2178,4.6
20.2202,4.99
20.2224,4.92
20.2246,5.17
20.2264,5.08
20.2276,5.06
20.2294,5.07
20.2311,5.03
20.2329,5.04
20.2347,5.29
20.2369,5.31
20.2384,5.25
20.2401,5.53
20.2416,5.45
20.2436,5.21
20.2456,5.25
20.2479,4.98
20.2499,4.99
20.2523,5.25
20.2548,5.5
20.2573,5.17
20.2605,5.32
20.2635,5.2
20.2666,5.3
20.2706,5.34
20.2741,5.49
20.2769,5.79
20.2797,5.87
20.2822,5.57
20.2836,5.62
20.2856,5.92
20.287,5.6
20.2889,5.73
20.2907,5.7
20.2926,5.41
20.294,5.36
20.2958,5.29
20.2971,5.24
20.2984,5.55
20.2996,5.7
20.3009,5.58
20.3024,5.82
20.3043,5.93
20.3063,5.66
20.3085,5.8
20.3106,5.52
20.3124,5.3
20.3136,5.31
20.3153,5.54
20.3167,5.21
20.3182,5.72
20.3198,5.9
20.3213,5.58
20.3225,5.35
20.3235,5.71
20.3251,5.17
20.3276,4.92
20.3304,5.07
20.3332,4.98
20.3362,4.53
20.3383,4.75
20.3402,4.99
20.342,4.78
20.3438,5.02
20.3458,5.06
20.3478,5.23
20.3492,5.43
20.3507,5.48
20.3521,5.53
20.3536,5.5
20.355,5.39
20.3564,5.24
20.3579,5.38
20.3593,5.35
20.3606,5.55
20.3623,5.59
20.364,5.34
20.3655,5.38
20.3672,5.33
20.3686,5.25
20.3699,5.2
20.3718,5.55
20.3744,5.49
20.3768,5.12
20.3796,5.23
20.3821,5.11
20.3842,4.98
20.3862,5.01
20.388,5.52
20.3895,5.42
20.3918,5.71
20.3939,5.89
20.3961,6
20.3985,5.92
20.4012,6.05
20.4036,5.96
20.4059,5.78
20.4087,5.74
20.4113,5.29
20.4141,5.32
20.4169,5.45
20.4198,5.38
20.422,5.53
20.4247,5.74
20.4272,5.8
20.4292,5.52
20.4316,5.86
20.4343,5.57
20.4367,5.9
20.4395,6.04
20.4428,6.47
20.4454,5.98
20.4477,6.25
20.4503,6.4
20.4524,5.86
20.4542,5.71
20.4563,5.93
20.4587,5.72
20.4608,5.3
20.463,5.57
20.4655,5.61
20.4676,5.32
20.4695,5.49
20.4716,5.74
20.4741,5.73
20.476,5.53
20.4781,5.89
20.4802,5.7
20.4817,5.57
20.4833,5.53
20.4863,5.66
20.4889,5.31
20.4923,5.46
20.4962,5.37
20.4995,5.45
20.502,5.6
20.505,5.93
20.507,5.66
20.5092,5.91
20.5119,5.92
20.5143,5.78
20.5165,5.7
20.5193,5.88
20.5216,5.58
20.5232,5.4
20.525,5.15
20.5265,5.09
20.5278,4.85
20.5291,4.94
20.5304,4.85
20.5316,4.92
20.5333,4.91
20.5348,4.67
20.5364,4.76
20.5385,4.99
20.5405,5
20.542,4.98
20.5435,5.42
20.5451,5.37
20.5467,5.17
20.5479,4.91
20.5495,5.15
20.5512,5.21
20.5531,4.9
20.5547,5.02
20.5566,5.38
20.5591,5.07
20.5611,4.95
20.5637,4.98
20.5663,4.96
20.5693,4.89
20.5716,4.74
20.5747,4.92
20.5773,5.15
20.5801,4.98
20.5827,4.91
20.5852,4.97
20.5875,4.81
20.59,4.85
20.5925,4.93
20.5945,4.99
20.5971,5.43
20.5991,5.38
20.6012,5.38
20.6031,5.14
20.6051,5.23
20.6072,5.09
20.6092,5.1
20.6113,5.13
20.6133,5.23
20.6154,5.11
20.6174,5.09
20.6194,5
20.6214,4.84
20.6235,4.88
20.6253,4.73
20.6271,4.42
20.6291,4.35
20.6307,4.58
20.6326,4.55
20.6344,4.4
20.636,4.45
20.638,4.53
20.6401,4.36
20.6423,4.45
20.6443,4.57
20.6465,4.64
20.6487,4.83
20.6508,4.58
20.6524,4.53
20.6542,4.45
20.6557,4.32
20.6568,4.13
20.6578,4.11
20.6591,4.11
20.661,4.36
20.6628,4.19
20.6651,4.27
20.6676,4.28
20.6699,4.45
20.6726,4.16
20.6755,4.48
20.6785,4.44
20.6815,4.81
20.6852,4.38
20.6878,4.84
20.6909,4.9
20.6938,4.86
20.6968,4.72
20.6993,4.88
20.7019,4.87
20.705,4.89
20.7079,4.93
20.7108,5.14
20.7139,5.65
20.7168,5.51
20.719,5.42
20.7208,5.36
20.7228,5.46
20.7249,4.99
20.7272,5.2
20.7297,5.28
20.7323,5.03
20.7343,4.83
20.7365,5.25
20.7382,5.11
20.7397,4.88
20.7413,5.24
20.7434,4.95
20.7454,4.57
20.7478,4.57
20.7504,4.56
20.7528,4.61
20.755,5.04
20.7573,5.06
20.7592,5.24
20.7614,5.59
20.7637,5.53
20.7659,5.15
20.768,5.36
20.7699,5.4
20.7717,5.18
20.7736,5.25
20.776,5.37
20.7781,5.42
20.7806,5.14
20.7831,5.29
20.7853,5.24
20.7868,5.39
20.7889,5.48
20.7918,5.6
20.7952,5.78
20.7986,5.96
20.803,6.08
20.8071,5.85
20.811,5.9
20.814,5.55
20.8177,5.49
20.8207,5.38
20.8249,5.42
20.8291,5.5
20.8339,5.53
20.8386,5.61
20.8434,5.93
20.8476,5.73
20.851,5.69
20.8548,5.84
20.8582,5.66
20.8619,5.23
20.8656,5.51
20.8704,5.1
20.8746,5.21
20.8788,5.23
20.8828,5.53
20.8863,5.25
20.889,5.59
20.8923,5.16
20.8951,5.17
20.8983,4.39
20.9013,4.48
20.904,4.36
20.9063,4.42
20.9087,4.4
20.9106,4.81
20.9127,4.84
20.9148,4.94
20.9168,5.14
20.9192,5.02
20.9214,5.15
20.9232,4.93
20.9256,4.8
20.9286,4.81
20.9324,4.5
20.9369,4.65
20.9416,4.22
20.9463,4.15
20.9502,4.17
20.9536,4.59
20.9569,4.43
20.9603,5.01
20.9638,5.12
20.9674,5.06
20.9716,4.92
20.976,4.86
20.9809,4.88
20.9856,4.82
20.9911,4.87
20.9951,5.02
20.999,5.05
21.0032,4.86
21.0069,4.93
21.0106,4.67
21.0144,4.53
21.0176,4.52
21.0207,4.79
21.0233,4.79
21.0252,4.89
21.0275,4.17
21.0295,4.28
21.032,4.3
21.0348,4.06
21.0386,4.24
21.0423,4.56
21.0469,4.48
21.0507,4.3
21.0545,4.63
21.0575,4.72
21.0605,5.07
21.0638,4.99
21.0689,5.09
21.074,4.69
21.08,4.65
21.0872,4.84
21.0938,4.17
21.0991,3.79
21.1047,4.19
21.1093,3.8
21.1126,3.83
21.1165,4.44
21.1199,4.98
21.1238,4.91
21.1277,4.93
21.1318,4.57
21.1355,4.58
21.1397,4.46
21.1429,4.24
21.1463,4.57
21.1498,4.77
21.1529,4.87
21.1552,4.97
21.1582,4.97
21.1616,5.04
21.1643,4.85
21.1671,4.58
21.1703,4.56
21.1729,5.03
21.1755,4.56
21.1783,4.4
21.182,4.67
21.1857,4.59
21.1899,4.36
21.1937,5.23
21.1972,5.71
21.1994,5.95
21.2016,6.05
21.2035,5.39
21.2049,4.92
21.2069,4.88
21.2089,4.48
21.2109,4.32
21.213,4.9
21.2156,4.74
21.2176,4.62
21.2201,4.84
21.2224,4.95
21.2245,5.13
21.2267,5.3
21.2289,5.05
21.2311,5.19
21.2333,4.96
21.2356,4.94
21.2376,4.71
21.2398,4.89
21.2414,5.01
21.2432,5.26
21.2447,5.39
21.2466,5.82
21.249,5.82
21.2513,5.71
21.254,5.72
21.2566,5.11
21.2589,4.87
21.2611,5.09
21.264,5.14
21.2668,5.29
21.2699,5.93
21.2733,6.12
21.2773,6.29
21.2814,6.31
21.2855,6.22
21.289,5.99
21.2924,5.86
21.2951,5.68
21.2979,5.53
21.3006,5.27
21.3037,5.28
21.3071,5.09
21.3105,5.17
21.3137,5.35
21.3171,5.64
21.3205,5.76
21.3239,6.05
21.3269,5.96
21.3294,5.84
21.3315,5.76
21.3335,5.76
21.3352,5.47
21.3369,5.63
21.3391,5.77
21.3417,5.83
21.3444,5.79
21.3474,6.09
21.3506,5.6
21.3533,5.5
21.3559,5.57
21.3581,5.2
21.3599,5.21
21.362,5.69
21.364,5.61
21.3659,5.51
21.3682,5.53
21.3703,5.34
21.3722,5.17
21.3745,4.88
21.3765,4.67
21.3786,4.6
21.3805,4.49
21.3825,4.46
21.3846,4.17
21.3865,4.23
21.3885,4.48
21.3906,4.54
21.3921,4.58
21.3935,4.83
21.3948,4.84
21.3961,4.94
21.3977,4.83
21.3995,4.94
21.4015,5.24
21.4037,4.88
21.4057,5.05
21.4079,5.29
21.4099,5.2
21.4114,4.96
21.413,5.12
21.4143,4.94
21.4156,4.84
21.4175,4.83
21.4198,4.85
21.4218,5.02
21.4244,5.08
21.4264,5.1
21.4284,5.24
21.4302,5.44
21.4321,5.55
21.4338,5.37
21.4356,5.44
21.4369,5.61
21.4386,5.71
21.4405,5.69
21.4423,5.7
21.4442,5.69
21.4466,5.22
21.4486,5.34
21.4505,5.41
21.4525,5.42
21.4543,5.48
21.4565,5.93
21.4589,5.53
21.4609,5.43
21.4633,5.72
21.4654,5.42
21.4674,5.18
21.4692,5.41
21.4713,5.4
21.4737,5.41
21.4763,5.4
21.4786,5.62
21.4816,5.8
21.4845,5.92
21.4869,5.95
21.4892,6.19
21.4917,6.17
21.4941,6.11
21.4961,5.92
21.4985,5.86
21.5012,5.73
21.5034,5.63
21.5053,5.61
21.5077,5.81
21.5098,5.85
21.5118,5.92
21.5138,6.06
21.5158,6.16
21.5176,5.95
21.5191,5.97
21.5209,6.02
21.5228,6
21.5247,5.97
21.5265,6.08
21.5284,6.08
21.5301,6.34
21.5318,6.05
21.5333,6.07
21.5352,6.47
21.5367,5.88
21.5382,5.73
21.5401,5.85
21.5422,5.75
21.5443,5.57
21.5464,5.33
21.5486,5.45
21.5506,5.17
21.5522,5.25
21.5538,5.29
21.5555,5.57
21.5571,5.55
21.559,5.66
21.5607,5.59
21.5626,5.53
21.5645,5.5
21.5661,5.43
21.5675,5.26
21.5692,5.21
21.5704,4.82
21.5718,5.11
21.5735,4.68
21.575,5
21.5765,5.21
21.5782,5.55
21.5795,5.43
21.5805,5.42
21.5816,5.56
21.5829,5.33
21.5841,5
21.5857,5.04
21.5878,5.13
21.5896,4.98
21.5914,5.1
21.5935,5.19
21.5955,5.38
21.5972,5.48
21.5991,5.72
21.6011,5.89
21.6029,5.95
21.6048,5.99
21.6063,6.07
21.6082,5.92
21.6099,5.4
21.6115,5.62
21.6129,5.24
21.6148,5.45
21.6163,5.16
21.6178,5.65
21.6195,5.36
21.6213,5.86
21.623,5.66
21.6245,5.55
21.6258,5.51
21.6273,5.58
21.6286,5.48
21.6301,5.67
21.6316,6.03
21.6336,5.82
21.6351,6.29
21.6371,6.57
21.6385,6.45
21.6404,6.84
21.6419,6.97
21.6439,7.01
21.6453,6.14
21.6471,5.64
21.6484,5.4
21.6503,5.39
21.6519,4.76
21.6538,5.14
21.656,5.27
21.658,5.3
21.6598,5.26
21.6619,5.2
21.6639,5.18
21.6659,5.7
21.6685,5.71
21.6712,5.86
21.6741,6.53
21.6773,6.57
21.6806,6.61
21.6837,6.25
21.6863,6.24
21.6889,6.23
21.6915,6.29
21.694,6.28
21.6968,6.24
21.6997,6.17
21.7019,5.79
21.7042,5.73
21.706,5.45
21.7082,5.62
21.7103,5.71
21.7132,5.94
21.7157,6.12
21.7189,6.73
21.7211,6.51
21.7237,6.58
21.7258,6.53
21.7282,6.27
21.7306,6.11
21.7338,6.59
21.7368,6.64
21.7397,7.01
21.7428,6.45
21.7452,6.4
21.7467,6.27
21.7484,6.09
21.75,6.02
21.7516,6.69
21.7541,6.55
21.7569,6.14
21.7589,5.87
21.7614,5.72
21.7649,5.32
21.768,5.48
21.7715,5.75
21.775,5.72
21.7784,5.68
21.7803,5.83
21.7823,5.4
21.7838,5.27
21.7858,5.3
21.7876,5.39
21.7897,5.55
21.7914,5.44
21.7934,5.6
21.7948,5.72
21.7965,5.55
21.7979,5.46
21.7996,5.56
21.8012,5.48
21.8035,5.55
21.8062,5.78
21.8091,5.91
21.8124,6.17
21.816,6.11
21.8196,6.06
21.8233,5.95
21.8269,5.83
21.8306,5.9
21.8338,5.64
21.8363,5.53
21.8385,5.59
21.8403,5.51
21.8418,5.46
21.8438,5.77
21.8461,6
21.849,6.03
21.8522,6.07
21.8558,6
21.8592,5.93
21.8628,5.74
21.8661,5.66
21.8695,5.63
21.8725,5.57
21.875,5.26
21.877,5.33
21.879,5.34
21.8804,5.13
21.882,5.26
21.8841,5.57
21.8866,5.28
21.8885,5.33
21.891,5.29
21.893,5.26
21.895,5.21
21.8968,5.15
21.8986,5.12
21.9003,5.27
21.9022,5.34
21.9037,5.4
21.9054,5.74
21.9075,5.79
21.9093,5.68
21.911,5.66
21.9132,5.42
21.9151,5.52
21.9172,5.29
21.9189,5.58
21.9211,5.53
21.9227,5.49
21.9245,5.38
21.9261,5.33
21.9278,5.23
21.9295,5.25
21.931,5.12
21.9327,5.1
21.9342,4.97
21.9359,4.82
21.9375,4.41
21.9391,4.64
21.9409,4.28
21.9425,4.59
21.9445,4.38
21.9461,4.82
21.9484,4.62
21.95,5.04
21.9521,4.76
21.9537,5.22
21.9558,4.9
21.9573,5.31
21.9593,5.08
21.9608,5.44
21.963,5.37
21.9645,5.46
21.9666,5.05
21.9682,5.29
21.9704,5.29
21.9719,4.94
21.9734,4.89
21.9749,5.28
21.9765,4.96
21.9779,4.96
21.98,5.29
21.9823,5.61
21.984,5.28
21.9861,5.54
21.9878,5.25
21.9894,5.3
21.991,5.03
21.9929,5.42
21.9954,5.34
21.9977,5.79
22.0001,5.92
22.0026,6.01
22.0044,6.1
22.0061,6.46
22.0078,5.88
22.0094,5.83
22.0115,5.97
22.0142,5.85
22.0167,5.47
22.0192,5.8
22.0214,5.59
22.0234,5.61
22.0249,5.24
22.0262,5.47
22.0275,5.38
22.0294,5.52
22.0307,5.14
22.0323,5.46
22.0343,5.56
22.0366,5.55
22.0388,5.28
22.041,5.37
22.0427,5.41
22.0443,5.3
22.0462,5.36
22.048,5.58
22.0503,5.77
22.053,5.4
22.0555,5.44
22.0572,5.49
22.0589,5.53
22.0606,5.64
22.0625,6.19
22.0648,6.29
22.0673,5.89
22.0736,5.64
22.0793,5.55
22.0851,5.53
22.0908,5.73
22.0968,6.25
22.0993,6.84
22.1024,6.61
22.1051,6.59
22.1079,6.34
22.1111,6.24
22.1144,5.85
22.1169,5.8
22.1194,5.85
22.122,5.92
22.1239,5.56
22.1255,5.9
22.1275,5.93
22.1298,5.6
22.132,5.34
22.1346,5.53
22.1368,5.34
22.1392,5.2
22.1414,5.31
22.1436,5.27
22.1452,5.3
22.1474,5.24
22.1489,5.37
22.1508,5.23
22.1529,5.34
22.1556,5.27
22.1585,5.26
22.1618,5.36
22.1656,5.37
22.1691,5.23
22.1726,5.17
22.1761,5.14
22.1797,5.16
22.1832,5.18
22.1867,5.23
22.1902,5.27
22.1937,5.33
22.1972,5.46
22.2006,5.64
22.2034,5.57
22.2062,5.72
22.209,5.84
22.2112,5.44
22.2133,5.32
22.2159,5.47
22.2182,5.08
22.2202,4.92
22.2225,4.87
22.2244,4.8
22.2266,4.66
22.2289,4.85
22.2314,4.87
22.2343,5.15
22.2372,4.81
22.2398,4.58
22.2425,4.63
22.2448,4.29
22.2468,4.6
22.2486,5.01
22.2503,5.2
22.2513,5.37
22.2525,5.74
22.2537,5.1
22.2551,4.99
22.2564,4.85
22.2578,4.9
22.2592,4.91
22.2604,5.32
22.2615,4.97
22.2626,5.14
22.2636,4.99
22.2649,4.66
22.2659,4.5
22.2672,5
22.2685,4.84
22.2698,4.79
22.2713,5.24
22.2726,5.3
22.2737,5.04
22.2751,5.34
22.2765,5
22.2775,5.01
22.2788,5.03
22.2802,4.92
22.2815,5.03
22.2828,5.54
22.284,5.2
22.2853,5.31
22.287,5.96
22.288,5.66
22.2892,5.53
22.2907,5.9
22.2918,5.44
22.2926,5.09
22.2935,5.29
22.2947,5.28
22.2955,4.77
22.2965,5.3
22.2978,5.28
22.2992,4.88
22.3001,5.15
22.3013,5.45
22.3023,5.46
22.3032,5.35
22.3043,5.68
22.3057,5.17
22.3068,5
22.3079,4.8
22.3094,4.55
22.3107,4.48
22.3117,5.09
22.3131,5.24
22.3144,5.01
22.3155,5.38
22.3167,5.68
22.3178,5.07
22.319,5.25
22.3205,5.32
22.3216,5.22
22.3234,5.02
22.3251,5.33
22.3269,5.34
22.3287,6.01
22.3306,5.81
22.3319,5.84
22.3331,5.72
22.3343,5.64
22.3353,4.8
22.3366,5.11
22.3378,4.81
22.3395,4.82
22.3408,4.6
22.3424,4.58
22.3437,4.49
22.3453,4.66
22.3468,4.61
22.3484,4.83
22.3494,5.29
22.3504,5.17
22.3513,4.98
22.3518,5.22
22.3525,5.21
22.3539,5.26
22.3552,5.57
22.3565,5.5
22.3582,5.64
22.3599,5.64
22.3613,5.26
22.3629,5.31
22.3646,5.76
22.3662,5.64
22.3677,5.32
22.3692,5.71
22.3708,5.76
22.3726,5.66
22.374,5.48
22.3755,6.03
22.377,5.66
22.3786,5.36
22.3799,5.61
22.3814,5.54
22.3831,5.48
22.3849,5.65
22.3863,5.77
22.3879,5.64
22.3893,5.66
22.3904,5.47
22.3916,5.82
22.393,5.63
22.3943,5.55
22.3956,5.63
22.3972,5.69
22.3987,5.64
22.4,5.95
22.4014,5.63
22.4029,5.64
22.4042,5.78
22.4054,5.3
22.4069,5.32
22.4083,5.65
22.4095,5.52
22.4111,5.36
22.4127,5.76
22.4141,5.67
22.4156,5.74
22.4168,5.94
22.4179,5.76
22.4189,5.57
22.4199,5.63
22.4213,5.28
22.4228,5.18
22.4241,5.27
22.4255,5.13
22.427,4.98
22.4279,5.5
22.4287,5.39
22.4297,5.41
22.4303,5.41
22.431,5.41
22.4319,4.93
22.4331,5.05
22.4342,4.71
22.4354,4.9
22.4366,4.63
22.4379,4.99
22.4389,4.97
22.4405,5.32
22.4421,5.61
22.4432,5.54
22.4448,5.03
22.4463,5.07
22.4474,4.81
22.4485,4.39
22.45,4.8
22.4511,4.89
22.4524,5.01
22.4536,5.28
22.4547,5.18
22.4561,4.82
22.4573,5.09
22.4583,4.96
22.4595,4.69
22.461,4.92
22.4619,5.41
22.463,5
22.4645,4.89
22.4656,5
22.4664,5.07
22.4678,4.46
22.469,4.91
22.4697,4.83
22.4709,4.76
22.4721,4.66
22.473,5.12
22.474,4.78
22.4752,5.06
22.4763,5.5
22.4774,5.63
22.4788,5.33
22.48,5.64
22.4812,5.43
22.4824,5.15
22.4835,5.13
22.4845,5.6
22.4855,5.58
22.4865,5.82
22.4874,5.92
22.4884,5.92
22.4892,5.79
22.49,6
22.491,5.99
22.492,6.23
22.4931,5.95
22.4942,6.22
22.4953,5.93
22.4967,5.85
22.4981,5.3
22.4993,5.6
22.5007,5.4
22.5022,5.31
22.5037,5.31
22.5053,5.41
22.5067,5.33
22.5082,5.38
22.5098,5.5
22.5111,5.63
22.5124,5.86
22.5139,5.69
22.5152,5.64
22.5168,5.54
22.5183,5.49
22.52,5.65
22.5215,5.51
22.5235,5.39
22.5251,5.39
22.5264,5.45
22.5275,5.17
22.529,5.44
22.5302,5.6
22.5315,5.34
22.5328,5.23
22.5346,4.92
22.5359,4.92
22.5373,4.34
22.5387,4.72
22.5404,4.17
22.5415,4.39
22.5431,4
22.5444,4.32
22.5456,4.39
22.5467,4.72
22.5484,4.4
22.5496,4.84
22.5506,4.96
22.552,4.36
22.5533,4.41
22.5544,4.46
22.5559,4.29
22.5574,3.86
22.5589,4.35
22.5601,4.06
22.5612,4.35
22.5619,4.66
22.5629,4.71
22.5638,4.78
22.5648,5.06
22.5657,4.87
22.5671,4.33
22.5683,4.65
22.5694,4.25
22.5709,4.41
22.5725,4.27
22.5735,4.77
22.5748,4.53
22.5758,4.89
22.5768,4.85
22.5778,4.96
22.579,4.9
22.5798,5.16
22.5808,4.86
22.5816,4.83
22.5826,4.9
22.5835,4.8
22.5844,4.69
22.5854,4.7
22.5862,4.69
22.5871,4.69
22.5879,4.78
22.5888,4.91
22.5897,5.03
22.5909,5.03
22.5919,5.04
22.5934,4.6
22.5947,4.62
22.5962,4.46
22.5976,4.62
22.599,4.94
22.6,5.02
22.6015,4.58
22.6027,5.05
22.6042,4.79
22.6059,4.61
22.6077,5.08
22.6089,5.58
22.6102,5.54
22.6112,5.53
22.6119,5.8
22.6128,5.45
22.6138,5.32
22.6149,5.07
22.6159,5.27
22.6175,5.18
22.6191,5.19
22.6206,5.08
22.6222,5.28
22.6236,4.96
22.6245,4.58
22.6254,4.53
22.6264,4.7
22.6275,4.39
22.6286,4.68
22.63,5.12
22.6311,5.09
22.6326,4.8
22.6338,5.15
22.6351,5.13
22.6363,4.92
22.6377,5.36
22.6388,5.24
22.6402,5.05
22.6418,5.17
22.6434,4.93
22.6446,4.66
22.646,5.2
22.6472,5.22
22.6479,5
22.6491,5.54
22.6503,5.52
22.6518,5.22
22.6533,5.39
22.6554,5.26
22.657,5.12
22.6587,5.14
22.6601,5.17
22.6617,5.14
22.6631,5.07
22.6647,5.04
22.6665,4.99
22.6684,5.17
22.6701,4.97
22.6715,4.98
22.6729,4.83
22.6741,4.74
22.675,4.74
22.6758,4.92
22.6772,5.35
22.6783,5.12
22.6797,5.07
22.6813,5.19
22.6829,5.01
22.6843,4.47
22.686,4.99
22.6874,5.09
22.689,5.04
22.6909,5.25
22.6928,5.76
22.6946,5.44
22.6961,5.57
22.6977,5.32
22.6991,5.34
22.7004,5.05
22.7018,5.28
22.7034,5.14
22.7049,4.95
22.7065,4.79
22.7078,4.92
22.7091,4.66
22.7105,4.75
22.7117,4.89
22.7131,4.97
22.7144,4.73
22.716,4.72
22.7177,4.6
22.7193,4.51
22.7205,4.56
22.7221,4.65
22.7237,4.71
22.7249,5.01
22.7265,5.08
22.7286,4.84
22.7305,5.01
22.732,5.12
22.7341,4.73
22.7361,4.82
22.7379,4.74
22.7395,4.76
22.7415,4.51
22.743,4.65
22.7445,4.54
22.7457,4.52
22.7476,4.22
22.7495,4.29
22.7512,4.48
22.7532,4.24
22.7554,4.51
22.757,4.83
22.7583,4.75
22.7602,4.31
22.762,4.44
22.7636,4.55
22.7656,4.17
22.7678,4.42
22.7696,4.5
22.7712,4.83
22.7729,4.57
22.7743,4.81
22.7758,4.84
22.7776,4.99
22.7792,5
22.781,5.08
22.7827,5.26
22.7842,5.16
22.7854,5.38
22.7867,5.21
22.788,5.11
22.7893,5.09
22.7905,5.15
22.792,4.8
22.7938,4.81
22.7955,4.92
22.7968,5.02
22.7983,4.9
22.7996,5.02
22.8009,4.95
22.8023,5.1
22.8037,4.69
22.8055,4.62
22.807,4.93
22.8082,5.09
22.8096,4.88
22.8111,5.26
22.8124,5.46
22.8138,5.26
22.8156,5.25
22.8173,5.2
22.8191,4.96
22.8216,5.16
22.8239,5.05
22.8257,4.66
22.8282,4.75
22.8307,4.62
22.8325,4.55
22.8348,4.86
22.8373,4.96
22.8395,5.14
22.8418,5.55
22.8439,5.35
22.8462,5.27
22.8486,5.75
22.8503,5.37
22.8523,4.97
22.8541,5.24
22.8553,5
22.8568,4.57
22.8584,4.96
22.8597,5.33
22.8612,5.07
22.8631,5.14
22.8644,5.23
22.8657,4.84
22.8672,4.38
22.8685,4.25
22.8694,4.19
22.8706,4.02
22.872,4.02
22.8732,4.09
22.8744,4.1
22.8758,4.12
22.877,4.28
22.878,4.4
22.8791,4.46
22.8804,4.52
22.8818,4.45
22.8832,4.51
22.8845,5.04
22.8857,5.05
22.8869,5.14
22.8879,5.12
22.8888,5.53
22.8899,5.03
22.8911,5.1
22.8921,4.99
22.893,5.46
22.8943,5.2
22.8956,5.49
22.8966,5.24
22.8979,5.52
22.8995,5.43
22.9007,5.39
22.9016,5.01
22.9025,5.47
22.9033,5.22
22.9042,5.19
22.9053,5.01
22.9063,5
22.9075,4.72
22.9089,4.69
22.9097,4.69
22.9109,4.5
22.9128,4.18
22.915,4.36
22.9174,4.5
22.9199,4.18
22.922,4.21
22.9239,4.73
22.9255,4.36
22.9269,4.2
22.9284,4.44
22.9301,4.78
22.9314,4.35
22.9329,4.69
22.9342,4.65
22.9358,4.63
22.9372,4.3
22.9391,4.32
22.9414,3.85
22.9434,4.05
22.9455,3.55
22.9476,3.85
22.9495,3.9
22.9512,4.28
22.953,3.88
22.9544,4.48
22.9559,4.54
22.9572,4.51
22.9588,4.62
22.9601,4.67
22.9619,4.28
22.9634,4.29
22.9651,4.54
22.9664,4.58
22.9676,4.68
22.9685,4.81
22.9692,4.82
22.9701,4.7
22.971,4.73
22.9722,4.77
22.9736,5.32
22.9751,5.36
22.9764,5.36
22.9781,5.28
22.98,5.12
22.9816,4.74
22.9832,4.66
22.9846,4.69
22.986,4.43
22.9868,4.75
22.988,4.37
22.9894,4.19
22.9908,4.14
22.9921,4.06
22.9933,4.02
22.9946,4.05
22.9958,3.95
22.9974,3.96
22.9992,4.1
23.0011,3.95
23.0025,4.11
23.0043,4.1
23.0059,4.28
23.007,4.26
23.0083,4.31
23.01,4.32
23.0113,4.57
23.0125,4.51
23.0138,4.65
23.0153,4.74
23.0166,4.7
23.0184,4.63
23.0201,4.59
23.022,4.3
23.0237,4.07
23.0253,4.17
23.0266,3.79
23.0282,3.62
23.0293,3.95
23.0304,4.28
23.0314,3.93
23.0327,4.1
23.0339,4.33
23.0356,3.74
23.0374,3.82
23.0392,4.21
23.0411,4.69
23.0429,4.66
23.0445,5.25
23.0462,4.69
23.0484,4.6
23.0497,4
23.0515,4.18
23.0532,3.92
23.0547,4.55
23.0557,4.52
23.0571,4.7
23.0586,4.32
23.0602,4.38
23.0616,4.08
23.0632,3.92
23.0652,3.96
23.0667,4.12
23.0685,3.81
23.0705,3.92
23.0721,4.14
23.0734,4.51
23.0746,4.91
23.0752,5.37
23.0756,5.04
23.0761,4.91
23.0768,4.38
23.0782,4.13
23.0797,4.3
23.0812,4.54
23.0832,4.3
23.0851,4.61
23.0865,4.09
23.0884,3.47
23.0906,3.54
23.0925,3.97
23.0939,3.38
23.0959,3.6
23.0977,4.06
23.0993,3.54
23.101,3.74
23.1028,4.24
23.1041,4.22
23.1053,4.24
23.1066,4.43
23.1084,3.86
23.1102,3.87
23.1119,4.35
23.1136,3.79
23.1156,3.75
23.117,4.18
23.1188,3.76
23.1208,3.61
23.1226,3.87
23.124,4.4
23.126,4.16
23.1276,4.74
23.129,4.84
23.1304,5.08
23.1325,4.84
23.134,5
23.1357,4.72
23.1375,4.52
23.1394,4.59
23.1403,4.34
23.1415,4.08
23.1429,4.37
23.1439,4.29
23.1453,4.08
23.1468,4.4
23.1482,4.7
23.1492,4.64
23.1501,4.96
23.1506,4.88
23.1509,5.03
23.1511,5.2
23.1521,4.97
23.1531,5
23.1543,5.5
23.1557,5.32
23.1574,4.86
23.1585,5.22
23.1597,5.21
23.1608,4.86
23.1625,5.29
23.1638,5.45
23.1655,5.01
23.167,5.02
23.1687,5.45
23.1698,4.94
23.1712,5.09
23.1726,5.42
23.1739,5.13
23.1752,4.97
23.1762,5.12
23.1771,5.03
23.1782,5.04
23.1796,5.1
23.1814,4.9
23.1835,4.94
23.1854,4.98
