"ky before 2015","T anomaly"
78.565,-3.31
78.615,-3.31
78.615,-3.06
78.665,-3.06
78.665,-2.88
78.715,-2.88
78.715,-3.05
78.765,-3.05
78.765,-3.49
78.815,-3.49
78.815,-3.96
78.865,-3.96
78.865,-4.36
78.915,-4.36
78.915,-4.51
78.965,-4.51
78.965,-4.28
79.015,-4.28
79.015,-4.34
79.065,-4.34
79.065,-4.22
79.115,-4.22
79.115,-3.81
79.165,-3.81
79.165,-3.52
79.215,-3.52
79.215,-3.96
79.265,-3.96
79.265,-3.89
79.315,-3.89
79.315,-3.56
79.365,-3.56
79.365,-4.07
79.415,-4.07
79.415,-3.74
79.465,-3.74
79.465,-3.05
79.515,-3.05
79.515,-3.12
79.565,-3.12
79.565,-2.77
79.615,-2.77
79.615,-3.08
79.665,-3.08
79.665,-2.87
79.715,-2.87
79.715,-2.78
79.765,-2.78
79.765,-3.18
79.815,-3.18
79.815,-2.97
79.865,-2.97
79.865,-2.63
79.915,-2.63
79.915,-2.61
79.965,-2.61
79.965,-4.16
80.015,-4.16
80.015,-4.11
80.065,-4.11
80.065,-4.01
80.115,-4.01
80.115,-3.84
80.165,-3.84
80.165,-3.65
80.215,-3.65
80.215,-3.82
80.265,-3.82
80.265,-3.8
80.315,-3.8
80.315,-3.51
80.365,-3.51
80.365,-3.57
80.415,-3.57
80.415,-3.84
80.465,-3.84
80.465,-3.6
80.515,-3.6
80.515,-3.52
80.565,-3.52
80.565,-3.07
80.615,-3.07
80.615,-3.18
80.665,-3.18
80.665,-3.44
80.715,-3.44
80.715,-3.28
80.765,-3.28
80.765,-3.25
80.815,-3.25
80.815,-3.12
80.865,-3.12
80.865,-3.03
80.915,-3.03
80.915,-2.84
80.965,-2.84
80.965,-3.3
81.015,-3.3
81.015,-3.22
81.065,-3.22
81.065,-3.09
81.115,-3.09
81.115,-3.23
81.165,-3.23
81.165,-2.96
81.215,-2.96
81.215,-2.58
81.265,-2.58
81.265,-2.83
81.315,-2.83
81.315,-3.01
81.365,-3.01
81.365,-3.17
81.415,-3.17
81.415,-2.98
81.465,-2.98
81.465,-2.65
81.515,-2.65
81.515,-2.55
81.565,-2.55
81.565,-2.37
81.615,-2.37
81.615,-2.69
81.665,-2.69
81.665,-2.73
81.715,-2.73
81.715,-2.46
81.765,-2.46
81.765,-2.58
81.815,-2.58
81.815,-2.36
81.865,-2.36
81.865,-2.43
81.915,-2.43
81.915,-2.37
81.965,-2.37
81.965,-2.15
82.015,-2.15
82.015,-2.38
82.065,-2.38
82.065,-2.33
82.115,-2.33
82.115,-2.29
82.165,-2.29
82.165,-2.2
82.215,-2.2
82.215,-2.42
82.265,-2.42
82.265,-2.09
82.315,-2.09
82.315,-1.94
82.365,-1.94
82.365,-1.93
82.415,-1.93
82.415,-1.98
82.465,-1.98
82.465,-1.86
82.515,-1.86
82.515,-1.54
82.565,-1.54
82.565,-2.01
82.615,-2.01
82.615,-2.13
82.665,-2.13
82.665,-2.27
82.715,-2.27
82.715,-2.14
82.765,-2.14
82.765,-2.28
82.815,-2.28
82.815,-1.89
82.865,-1.89
82.865,-1.96
82.915,-1.96
82.915,-2.07
82.965,-2.07
82.965,-2.56
83.015,-2.56
83.015,-2.43
83.065,-2.43
83.065,-1.99
83.115,-1.99
83.115,-2.26
83.165,-2.26
83.165,-2.07
83.215,-2.07
83.215,-2.04
83.265,-2.04
83.265,-2.04
83.315,-2.04
83.315,-2.09
83.365,-2.09
83.365,-1.98
83.415,-1.98
83.415,-1.78
83.465,-1.78
83.465,-2.08
83.515,-2.08
83.515,-2.45
83.565,-2.45
83.565,-2.24
83.615,-2.24
83.615,-2.11
83.665,-2.11
83.665,-2.24
83.715,-2.24
83.715,-1.56
83.765,-1.56
83.765,-1.37
83.815,-1.37
83.815,-1.4
83.865,-1.4
83.865,-1.78
83.915,-1.78
83.915,-1.93
83.965,-1.93
83.965,-1.92
84.015,-1.92
84.015,-2.11
84.065,-2.11
84.065,-1.96
84.115,-1.96
84.115,-2.05
84.165,-2.05
84.165,-1.98
84.215,-1.98
84.215,-1.61
84.265,-1.61
84.265,-1.31
84.315,-1.31
84.315,-1.53
84.365,-1.53
84.365,-1.22
84.415,-1.22
84.415,-1.76
84.465,-1.76
84.465,-1.75
84.515,-1.75
84.515,-1.98
84.565,-1.98
84.565,-2.21
84.615,-2.21
84.615,-1.95
84.665,-1.95
84.665,-1.74
84.715,-1.74
84.715,-1.49
84.765,-1.49
84.765,-1.6
84.815,-1.6
84.815,-1.66
84.865,-1.66
84.865,-2.06
84.915,-2.06
84.915,-1.76
84.965,-1.76
84.965,-2.08
85.015,-2.08
85.015,-2.05
85.065,-2.05
85.065,-2.34
85.115,-2.34
85.115,-1.72
85.165,-1.72
85.165,-1.4
85.215,-1.4
85.215,-1.5
85.265,-1.5
85.265,-1.4
85.315,-1.4
85.315,-1.07
85.365,-1.07
85.365,-1.21
85.415,-1.21
85.415,-1.49
85.465,-1.49
85.465,-2.96
85.515,-2.96
85.515,-4.43
85.565,-4.43
85.565,-4.36
85.615,-4.36
85.615,-4.1
85.665,-4.1
85.665,-3.06
85.715,-3.06
85.715,-2.62
85.765,-2.62
85.765,-3.84
85.815,-3.84
85.815,-3.57
85.865,-3.57
85.865,-3.66
85.915,-3.66
85.915,-4.49
85.965,-4.49
85.965,-4.25
86.015,-4.25
86.015,-3.93
86.065,-3.93
86.065,-3.82
86.115,-3.82
86.115,-4.1
86.165,-4.1
86.165,-4.55
86.215,-4.55
86.215,-4.43
86.265,-4.43
86.265,-4.4
86.315,-4.4
86.315,-4.78
86.365,-4.78
86.365,-4.6
86.415,-4.6
86.415,-4.63
86.465,-4.63
86.465,-4.72
86.515,-4.72
86.515,-4.28
86.565,-4.28
86.565,-4.75
86.615,-4.75
86.615,-4.78
86.665,-4.78
86.665,-4.1
86.715,-4.1
86.715,-4.13
86.765,-4.13
86.765,-4.16
86.815,-4.16
86.815,-3.62
86.865,-3.62
86.865,-4.35
86.915,-4.35
86.915,-4.6
86.965,-4.6
86.965,-4.57
87.015,-4.57
87.015,-4.71
87.065,-4.71
87.065,-4.76
87.115,-4.76
87.115,-4.54
87.165,-4.54
87.165,-4.27
87.215,-4.27
87.215,-4.28
87.265,-4.28
87.265,-4.51
87.315,-4.51
87.315,-4.69
87.365,-4.69
87.365,-4.86
87.415,-4.86
87.415,-5.15
87.465,-5.15
87.465,-4.63
87.515,-4.63
87.515,-4.57
87.565,-4.57
87.565,-4.54
87.615,-4.54
87.615,-4.46
87.665,-4.46
87.665,-4.53
87.715,-4.53
87.715,-4.6
87.765,-4.6
87.765,-5.05
87.815,-5.05
87.815,-5.06
87.865,-5.06
87.865,-5.11
87.915,-5.11
87.915,-4.96
87.965,-4.96
87.965,-4.72
88.015,-4.72
88.015,-4.78
88.065,-4.78
88.065,-4.93
88.115,-4.93
88.115,-4.74
88.165,-4.74
88.165,-4.89
88.215,-4.89
88.215,-4.96
88.265,-4.96
88.265,-4.78
88.315,-4.78
88.315,-4.48
88.365,-4.48
88.365,-3.94
88.415,-3.94
88.415,-3.49
88.465,-3.49
88.465,-2.92
88.515,-2.92
88.515,-3.59
88.565,-3.59
88.565,-4.03
88.615,-4.03
88.615,-3.96
88.665,-3.96
88.665,-3.59
88.715,-3.59
88.715,-3.36
88.765,-3.36
88.765,-3.08
88.815,-3.08
88.815,-2.78
88.865,-2.78
88.865,-2.95
88.915,-2.95
88.915,-3.43
88.965,-3.43
88.965,-3
89.015,-3
89.015,-2.82
89.065,-2.82
89.065,-2.55
89.115,-2.55
89.115,-2.7
89.165,-2.7
89.165,-3.01
89.215,-3.01
89.215,-2.8
89.265,-2.8
89.265,-2.72
89.315,-2.72
89.315,-2.49
89.365,-2.49
89.365,-2.51
89.415,-2.51
89.415,-2.76
89.465,-2.76
89.465,-2.85
89.515,-2.85
89.515,-3.16
89.565,-3.16
89.565,-3.34
89.615,-3.34
89.615,-3.06
89.665,-3.06
89.665,-2.75
89.715,-2.75
89.715,-2.32
89.765,-2.32
89.765,-2.36
89.815,-2.36
89.815,-2.45
89.865,-2.45
89.865,-2.46
89.915,-2.46
89.915,-2.23
89.965,-2.23
89.965,-2.56
90.015,-2.56
90.015,-2.45
90.065,-2.45
90.065,-2.02
90.115,-2.02
90.115,-2.07
90.165,-2.07
90.165,-2.23
90.215,-2.23
90.215,-1.99
90.265,-1.99
90.265,-2.1
90.315,-2.1
90.315,-1.91
90.365,-1.91
90.365,-1.86
90.415,-1.86
90.415,-2.11
90.465,-2.11
90.465,-2.2
90.515,-2.2
90.515,-2.94
90.565,-2.94
90.565,-2.46
90.615,-2.46
90.615,-2.24
90.665,-2.24
90.665,-2.07
90.715,-2.07
90.715,-2.43
90.765,-2.43
90.765,-3.53
90.815,-3.53
90.815,-3.77
90.865,-3.77
90.865,-3.49
90.915,-3.49
90.915,-3.5
90.965,-3.5
90.965,-3.58
91.015,-3.58
91.015,-3.49
91.065,-3.49
91.065,-3.54
91.115,-3.54
91.115,-3.32
91.165,-3.32
91.165,-3.19
91.215,-3.19
91.215,-3.13
91.265,-3.13
91.265,-3.29
91.315,-3.29
91.315,-3.3
91.365,-3.3
91.365,-3.22
91.415,-3.22
91.415,-3.28
91.465,-3.28
91.465,-3.4
91.515,-3.4
91.515,-3.43
91.565,-3.43
91.565,-3.27
91.615,-3.27
91.615,-3.04
91.665,-3.04
91.665,-3.14
91.715,-3.14
91.715,-3.22
91.765,-3.22
91.765,-3.22
91.815,-3.22
91.815,-3.29
91.865,-3.29
91.865,-2.93
91.915,-2.93
91.915,-3.43
91.965,-3.43
91.965,-3.29
92.015,-3.29
92.015,-3.35
92.065,-3.35
92.065,-3.49
92.115,-3.49
92.115,-3.49
92.165,-3.49
92.165,-3.51
92.215,-3.51
92.215,-3.49
92.265,-3.49
92.265,-3.75
92.315,-3.75
92.315,-3.57
92.365,-3.57
92.365,-3.26
92.415,-3.26
92.415,-2.95
92.465,-2.95
92.465,-3.04
92.515,-3.04
92.515,-3.32
92.565,-3.32
92.565,-3.44
92.615,-3.44
92.615,-3.52
92.665,-3.52
92.665,-3.31
92.715,-3.31
92.715,-3.42
92.765,-3.42
92.765,-3.32
92.815,-3.32
92.815,-3.62
92.865,-3.62
92.865,-3.72
92.915,-3.72
92.915,-3.41
92.965,-3.41
92.965,-3.09
93.015,-3.09
93.015,-3.43
93.065,-3.43
93.065,-3.04
93.115,-3.04
93.115,-3.36
93.165,-3.36
93.165,-3.4
93.215,-3.4
93.215,-3.57
93.265,-3.57
93.265,-3.4
93.315,-3.4
93.315,-3.27
93.365,-3.27
93.365,-3.34
93.415,-3.34
93.415,-3.5
93.465,-3.5
93.465,-3.93
93.515,-3.93
93.515,-3.63
93.565,-3.63
93.565,-3.57
93.615,-3.57
93.615,-3.56
93.665,-3.56
93.665,-3.54
93.715,-3.54
93.715,-3.53
93.765,-3.53
93.765,-3.81
93.815,-3.81
93.815,-3.1
93.865,-3.1
93.865,-3.16
93.915,-3.16
93.915,-3.38
93.965,-3.38
93.965,-3.48
94.015,-3.48
94.015,-3.36
94.065,-3.36
94.065,-3.25
94.115,-3.25
94.115,-3.48
94.165,-3.48
94.165,-2.98
94.215,-2.98
94.215,-3.45
94.265,-3.45
94.265,-3.51
94.315,-3.51
94.315,-3.43
94.365,-3.43
94.365,-3.39
94.415,-3.39
94.415,-3.36
94.465,-3.36
94.465,-3.15
94.515,-3.15
94.515,-2.88
94.565,-2.88
94.565,-3.13
94.615,-3.13
94.615,-3.28
94.665,-3.28
94.665,-3.06
94.715,-3.06
94.715,-2.93
94.765,-2.93
94.765,-2.82
94.815,-2.82
94.815,-3.19
94.865,-3.19
94.865,-3.39
94.915,-3.39
94.915,-3.31
94.965,-3.31
94.965,-3.29
95.015,-3.29
95.015,-3.22
95.065,-3.22
95.065,-3.31
95.115,-3.31
95.115,-3.56
95.165,-3.56
95.165,-3.5
95.215,-3.5
95.215,-3.35
95.265,-3.35
95.265,-3.13
95.315,-3.13
95.315,-2.99
95.365,-2.99
95.365,-3.13
95.415,-3.13
95.415,-3.17
95.465,-3.17
95.465,-2.94
95.515,-2.94
95.515,-3.21
95.565,-3.21
95.565,-3.04
95.615,-3.04
95.615,-2.66
95.665,-2.66
95.665,-2.75
95.715,-2.75
95.715,-2.99
95.765,-2.99
95.765,-3.13
95.815,-3.13
95.815,-3.01
95.865,-3.01
95.865,-2.69
95.915,-2.69
95.915,-2.64
95.965,-2.64
95.965,-2.99
96.015,-2.99
96.015,-3.07
96.065,-3.07
96.065,-3.02
96.115,-3.02
96.115,-2.67
96.165,-2.67
96.165,-2.67
96.215,-2.67
96.215,-2.69
96.265,-2.69
96.265,-2.59
96.315,-2.59
96.315,-2.75
96.365,-2.75
96.365,-2.6
96.415,-2.6
96.415,-2.72
96.465,-2.72
96.465,-2.84
96.515,-2.84
96.515,-2.72
96.565,-2.72
96.565,-2.47
96.615,-2.47
96.615,-2.54
96.665,-2.54
96.665,-2.85
96.715,-2.85
96.715,-2.69
96.765,-2.69
96.765,-2.43
96.815,-2.43
96.815,-2.46
96.865,-2.46
96.865,-2.25
96.915,-2.25
96.915,-2.35
96.965,-2.35
96.965,-2.31
97.015,-2.31
97.015,-2.37
97.065,-2.37
97.065,-2.76
97.115,-2.76
97.115,-2.87
97.165,-2.87
97.165,-3.11
97.215,-3.11
97.215,-2.97
97.265,-2.97
97.265,-2.19
97.315,-2.19
97.315,-2.5
97.365,-2.5
97.365,-2.7
97.415,-2.7
97.415,-2.77
97.465,-2.77
97.465,-2.79
97.515,-2.79
97.515,-2.69
97.565,-2.69
97.565,-2.62
97.615,-2.62
97.615,-2.57
97.665,-2.57
97.665,-2.42
97.715,-2.42
97.715,-2.5
97.765,-2.5
97.765,-2.36
97.815,-2.36
97.815,-2.37
97.865,-2.37
97.865,-2.38
97.915,-2.38
97.915,-2.12
97.965,-2.12
97.965,-2.07
98.015,-2.07
98.015,-2.04
98.065,-2.04
98.065,-2.96
98.115,-2.96
98.115,-2.66
98.165,-2.66
98.165,-2.3
98.215,-2.3
98.215,-2.48
98.265,-2.48
98.265,-2.55
98.315,-2.55
98.315,-2.56
98.365,-2.56
98.365,-2.48
98.415,-2.48
98.415,-2.43
98.465,-2.43
98.465,-2.57
98.515,-2.57
98.515,-2.49
98.565,-2.49
98.565,-2.38
98.615,-2.38
98.615,-2.49
98.665,-2.49
98.665,-2.45
98.715,-2.45
98.715,-2.43
98.765,-2.43
98.765,-2.71
98.815,-2.71
98.815,-2.51
98.865,-2.51
98.865,-2.51
98.915,-2.51
98.915,-2.3
98.965,-2.3
98.965,-2.37
99.015,-2.37
99.015,-2.11
99.065,-2.11
99.065,-2.19
99.115,-2.19
99.115,-2.25
99.165,-2.25
99.165,-2.15
99.215,-2.15
99.215,-2.04
99.265,-2.04
99.265,-1.86
99.315,-1.86
99.315,-1.63
99.365,-1.63
99.365,-2.02
99.415,-2.02
99.415,-2.31
99.465,-2.31
99.465,-1.99
99.515,-1.99
99.515,-2.56
99.565,-2.56
99.565,-2.46
99.615,-2.46
99.615,-2.13
99.665,-2.13
99.665,-2.24
99.715,-2.24
99.715,-2.37
99.765,-2.37
99.765,-2.33
99.815,-2.33
99.815,-2.25
99.865,-2.25
99.865,-1.98
99.915,-1.98
99.915,-1.89
99.965,-1.89
99.965,-2.15
100.015,-2.15
100.015,-2.2
100.065,-2.2
100.065,-2.2
100.115,-2.2
100.115,-1.9
100.165,-1.9
100.165,-1.93
100.215,-1.93
100.215,-2.03
100.265,-2.03
100.265,-1.78
100.315,-1.78
100.315,-1.86
100.365,-1.86
100.365,-1.98
100.415,-1.98
100.415,-1.78
100.465,-1.78
100.465,-1.78
100.515,-1.78
100.515,-1.69
100.565,-1.69
100.565,-1.75
100.615,-1.75
100.615,-1.74
100.665,-1.74
100.665,-1.97
100.715,-1.97
100.715,-2.08
100.765,-2.08
100.765,-2
100.815,-2
100.815,-1.88
100.865,-1.88
100.865,-1.91
100.915,-1.91
100.915,-2.09
100.965,-2.09
100.965,-2.04
101.015,-2.04
101.015,-2.13
101.065,-2.13
101.065,-2.01
101.115,-2.01
101.115,-1.82
101.165,-1.82
101.165,-1.98
101.215,-1.98
101.215,-2.19
101.265,-2.19
101.265,-1.82
101.315,-1.82
101.315,-2.04
101.365,-2.04
101.365,-2.14
101.415,-2.14
101.415,-1.79
101.465,-1.79
101.465,-1.9
101.515,-1.9
101.515,-1.77
101.565,-1.77
101.565,-1.91
101.615,-1.91
101.615,-1.69
101.665,-1.69
101.665,-1.63
101.715,-1.63
101.715,-1.71
101.765,-1.71
101.765,-1.39
101.815,-1.39
101.815,-1.72
101.865,-1.72
101.865,-1.96
101.915,-1.96
101.915,-1.88
101.965,-1.88
101.965,-1.72
102.015,-1.72
102.015,-1.72
102.065,-1.72
102.065,-1.75
102.115,-1.75
102.115,-1.76
102.165,-1.76
102.165,-1.81
102.215,-1.81
102.215,-1.72
102.265,-1.72
102.265,-1.63
102.315,-1.63
102.315,-1.75
102.365,-1.75
102.365,-1.6
102.415,-1.6
102.415,-1.4
102.465,-1.4
102.465,-1.44
102.515,-1.44
102.515,-1.53
102.565,-1.53
102.565,-1.51
102.615,-1.51
102.615,-1.43
102.665,-1.43
102.665,-1.44
102.715,-1.44
102.715,-1.33
102.765,-1.33
102.765,-1.45
102.815,-1.45
102.815,-1.47
102.865,-1.47
102.865,-1.41
102.915,-1.41
102.915,-1.41
102.965,-1.41
102.965,-1.34
103.015,-1.34
103.015,-1.41
103.065,-1.41
103.065,-1.34
103.115,-1.34
103.115,-1.37
103.165,-1.37
103.165,-1.37
103.215,-1.37
103.215,-1.02
103.265,-1.02
103.265,-1.31
103.315,-1.31
103.315,-1.67
103.365,-1.67
103.365,-1.24
103.415,-1.24
103.415,-1.21
103.465,-1.21
103.465,-1.1
103.515,-1.1
103.515,-0.91
103.565,-0.91
103.565,-1
103.615,-1
103.615,-1.38
103.665,-1.38
103.665,-1.46
103.715,-1.46
103.715,-1.31
103.765,-1.31
103.765,-0.61
103.815,-0.61
103.815,-1
103.865,-1
103.865,-1.36
103.915,-1.36
103.915,-1.18
103.965,-1.18
103.965,-1.23
104.015,-1.23
104.015,-1.23
104.065,-1.23
104.065,-1.4
104.115,-1.4
104.115,-1.29
104.165,-1.29
104.165,-1.4
104.215,-1.4
104.215,-1.28
104.265,-1.28
104.265,-1.13
104.315,-1.13
104.315,-1.28
104.365,-1.28
104.365,-1.22
104.415,-1.22
104.415,-0.99
104.465,-0.99
104.465,-1.29
104.515,-1.29
104.515,-0.96
104.565,-0.96
104.565,-1.22
104.615,-1.22
104.615,-1.41
104.665,-1.41
104.665,-1.24
104.715,-1.24
104.715,-1.87
104.765,-1.87
104.765,-2.74
104.815,-2.74
104.815,-3.25
104.865,-3.25
104.865,-3.24
104.915,-3.24
104.915,-3.37
104.965,-3.37
104.965,-3.16
105.015,-3.16
105.015,-3.08
105.065,-3.08
105.065,-1.66
105.115,-1.66
105.115,-1.1
105.165,-1.1
105.165,-2.22
105.215,-2.22
105.215,-3.31
105.265,-3.31
105.265,-3.28
105.315,-3.28
105.315,-3.54
105.365,-3.54
105.365,-3.55
105.415,-3.55
105.415,-3.49
105.465,-3.49
105.465,-3.53
105.515,-3.53
105.515,-3.6
105.565,-3.6
105.565,-3.5
105.615,-3.5
105.615,-3.29
105.665,-3.29
105.665,-3.33
105.715,-3.33
105.715,-3.73
105.765,-3.73
105.765,-3.55
105.815,-3.55
105.815,-3.19
105.865,-3.19
105.865,-3.19
105.915,-3.19
105.915,-3.41
105.965,-3.41
105.965,-3.34
106.015,-3.34
106.015,-3.42
106.065,-3.42
106.065,-2.3
106.115,-2.3
106.115,-2.06
106.165,-2.06
106.165,-1.97
106.215,-1.97
106.215,-1.89
106.265,-1.89
106.265,-1.63
106.315,-1.63
106.315,-1.73
106.365,-1.73
106.365,-1.81
106.415,-1.81
106.415,-1.51
106.465,-1.51
106.465,-1.43
106.515,-1.43
106.515,-1.67
106.565,-1.67
106.565,-1.73
106.615,-1.73
106.615,-1.79
106.665,-1.79
106.665,-1.68
106.715,-1.68
106.715,-1.69
106.765,-1.69
106.765,-2.39
106.815,-2.39
106.815,-2.37
106.865,-2.37
106.865,-1.6
106.915,-1.6
106.915,-1.59
106.965,-1.59
106.965,-1.42
107.015,-1.42
107.015,-1.67
107.065,-1.67
107.065,-1.55
107.115,-1.55
107.115,-1.4
107.165,-1.4
107.165,-1.05
107.215,-1.05
107.215,-1.16
107.265,-1.16
107.265,-2.91
107.315,-2.91
107.315,-3.54
107.365,-3.54
107.365,-2.61
107.415,-2.61
107.415,-1.67
107.465,-1.67
107.465,-1.67
107.515,-1.67
107.515,-1.72
107.565,-1.72
107.565,-1.85
107.615,-1.85
107.615,-1.73
107.665,-1.73
107.665,-1.51
107.715,-1.51
107.715,-1.71
107.765,-1.71
107.765,-1.76
107.815,-1.76
107.815,-1.96
107.865,-1.96
107.865,-1.87
107.915,-1.87
107.915,-1.66
107.965,-1.66
107.965,-1.93
108.015,-1.93
108.015,-1.66
108.065,-1.66
108.065,-1.69
108.115,-1.69
108.115,-1.84
108.165,-1.84
108.165,-1.57
108.215,-1.57
108.215,-1.4
108.265,-1.4
108.265,-1.57
108.315,-1.57
108.315,-1.57
108.365,-1.57
108.365,-1.55
108.415,-1.55
108.415,-1.16
108.465,-1.16
108.465,-1.13
108.515,-1.13
108.515,-1.1
108.565,-1.1
108.565,-0.92
108.615,-0.92
108.615,-1
108.665,-1
108.665,-1.87
108.715,-1.87
108.715,-3.25
108.765,-3.25
108.765,-4.01
108.815,-4.01
108.815,-4.54
108.865,-4.54
108.865,-4.35
108.915,-4.35
108.915,-3.96
108.965,-3.96
108.965,-4.18
109.015,-4.18
109.015,-4.3
109.065,-4.3
109.065,-4.45
109.115,-4.45
109.115,-4.22
109.165,-4.22
109.165,-4.1
109.215,-4.1
109.215,-3.96
109.265,-3.96
109.265,-4.43
109.315,-4.43
109.315,-4.5
109.365,-4.5
109.365,-4.53
109.415,-4.53
109.415,-4.41
109.465,-4.41
109.465,-4.31
109.515,-4.31
109.515,-4.13
109.565,-4.13
109.565,-4.19
109.615,-4.19
109.615,-4.27
109.665,-4.27
109.665,-4.51
109.715,-4.51
109.715,-4.71
109.765,-4.71
109.765,-4.85
109.815,-4.85
109.815,-4.64
109.865,-4.64
109.865,-4.62
109.915,-4.62
109.915,-4.58
109.965,-4.58
109.965,-4.54
110.015,-4.54
110.015,-4.53
110.065,-4.53
110.065,-4.62
110.115,-4.62
110.115,-4.42
110.165,-4.42
110.165,-4.19
110.215,-4.19
110.215,-4.52
110.265,-4.52
110.265,-4.55
110.315,-4.55
110.315,-4.54
110.365,-4.54
110.365,-4.63
110.415,-4.63
110.415,-4.68
110.465,-4.68
110.465,-5
110.515,-5
110.515,-4.93
110.565,-4.93
110.565,-4.73
110.615,-4.73
110.615,-4.72
110.665,-4.72
110.665,-4.72
110.715,-4.72
110.715,-4.47
110.765,-4.47
110.765,-4.48
110.815,-4.48
110.815,-4.51
110.865,-4.51
110.865,-4.16
110.915,-4.16
110.915,-3.59
110.965,-3.59
110.965,-2.86
111.015,-2.86
111.015,-2.25
111.065,-2.25
111.065,-2.33
111.115,-2.33
111.115,-2.28
111.165,-2.28
111.165,-2.38
111.215,-2.38
111.215,-3.3
111.265,-3.3
111.265,-3.28
111.315,-3.28
111.315,-3.43
111.365,-3.43
111.365,-3.43
111.415,-3.43
111.415,-3.19
111.465,-3.19
111.465,-3.51
111.515,-3.51
111.515,-3.52
111.565,-3.52
111.565,-3.21
111.615,-3.21
111.615,-2.93
111.665,-2.93
111.665,-2.83
111.715,-2.83
111.715,-2.61
111.765,-2.61
111.765,-2.3
111.815,-2.3
111.815,-2.69
111.865,-2.69
111.865,-2.86
111.915,-2.86
111.915,-2.72
111.965,-2.72
111.965,-2.83
112.015,-2.83
112.015,-2.85
112.065,-2.85
112.065,-2.73
112.115,-2.73
112.115,-2.4
112.165,-2.4
112.165,-1.9
112.215,-1.9
112.215,-2.02
112.265,-2.02
112.265,-2.3
112.315,-2.3
112.315,-2.03
112.365,-2.03
112.365,-1.95
112.415,-1.95
112.415,-2.03
112.465,-2.03
112.465,-1.99
112.515,-1.99
112.515,-2.19
112.565,-2.19
112.565,-1.9
112.615,-1.9
112.615,-1.81
112.665,-1.81
112.665,-1.59
112.715,-1.59
112.715,-1.66
112.765,-1.66
112.765,-1.57
112.815,-1.57
112.815,-1.65
112.865,-1.65
112.865,-1.54
112.915,-1.54
112.915,-1.56
112.965,-1.56
112.965,-1.61
113.015,-1.61
113.015,-1.63
113.065,-1.63
113.065,-1.72
113.115,-1.72
113.115,-1.9
113.165,-1.9
113.165,-1.46
113.215,-1.46
113.215,-1.34
113.265,-1.34
113.265,-1.4
113.315,-1.4
113.315,-1.5
113.365,-1.5
113.365,-1.6
113.415,-1.6
113.415,-1.5
113.465,-1.5
113.465,-1.39
113.515,-1.39
113.515,-1.91
113.565,-1.91
113.565,-2.04
113.615,-2.04
113.615,-1.74
113.665,-1.74
113.665,-1.81
113.715,-1.81
113.715,-1.51
113.765,-1.51
113.765,-1.55
113.815,-1.55
113.815,-1.4
113.865,-1.4
113.865,-1.62
113.915,-1.62
113.915,-1.37
113.965,-1.37
113.965,-1.57
114.015,-1.57
114.015,-1.58
114.065,-1.58
114.065,-1.21
114.115,-1.21
114.115,-1.69
114.165,-1.69
114.165,-1.75
114.215,-1.75
114.215,-1.49
114.265,-1.49
114.265,-1.4
114.315,-1.4
114.315,-1.56
114.365,-1.56
114.365,-1.6
114.415,-1.6
114.415,-1.54
114.465,-1.54
114.465,-1.37
114.515,-1.37
114.515,-1.57
114.565,-1.57
114.565,-1.45
114.615,-1.45
114.615,-1.5
114.665,-1.5
114.665,-1.54
114.715,-1.54
114.715,-1.53
114.765,-1.53
114.765,-1.37
114.815,-1.37
114.815,-1.4
114.865,-1.4
114.865,-1.53
114.915,-1.53
114.915,-1.31
114.965,-1.31
114.965,-1.36
115.015,-1.36
115.015,-1.6
115.065,-1.6
115.065,-1.64
115.115,-1.64
115.115,-1.49
115.165,-1.49
115.165,-1.39
115.215,-1.39
115.215,-1.48
115.265,-1.48
115.265,-1.44
115.315,-1.44
115.315,-1.34
115.365,-1.34
115.365,-1.15
115.415,-1.15
115.415,-1.33
115.465,-1.33
115.465,-1.75
115.515,-1.75
115.515,-2.09
115.565,-2.09
115.565,-2.44
115.615,-2.44
115.615,-2.69
115.665,-2.69
115.665,-2.46
115.715,-2.46
115.715,-2.1
115.765,-2.1
115.765,-2.56
115.815,-2.56
115.815,-2.48
115.865,-2.48
115.865,-2.51
115.915,-2.51
115.915,-2.55
115.965,-2.55
115.965,-2.32
116.015,-2.32
116.015,-2.4
116.065,-2.4
116.065,-2.65
116.115,-2.65
116.115,-2.53
116.165,-2.53
116.165,-2.51
116.215,-2.51
116.215,-2.57
116.265,-2.57
116.265,-2.49
116.315,-2.49
116.315,-2.19
116.365,-2.19
116.365,-2.16
116.415,-2.16
116.415,-2.43
116.465,-2.43
116.465,-2.37
116.515,-2.37
116.515,-2.34
116.565,-2.34
116.565,-2.41
116.615,-2.41
116.615,-1.99
116.665,-1.99
116.665,-2.12
116.715,-2.12
116.715,-2.46
116.765,-2.46
116.765,-2.2
116.815,-2.2
116.815,-2.07
116.865,-2.07
116.865,-2.18
116.915,-2.18
116.915,-2.4
116.965,-2.4
116.965,-2.39
117.015,-2.39
117.015,-2.29
117.065,-2.29
117.065,-2.18
117.115,-2.18
117.115,-2.13
117.165,-2.13
117.165,-2.15
117.215,-2.15
117.215,-2.12
117.265,-2.12
117.265,-2.02
117.315,-2.02
117.315,-2.1
117.365,-2.1
117.365,-2.1
117.415,-2.1
117.415,-2.22
117.465,-2.22
