"млн лет назад","T anomaly"
2.8982,0.26
2.8988,0.2
2.8994,0.17
2.9002,-0.01
2.9012,0.06
2.902,0
2.903,0.17
2.904,0.14
2.9048,0.04
2.9058,0
2.9068,0.17
2.9077,0.07
2.9087,-0.05
2.9099,0.26
2.9109,0.44
2.9117,0.31
2.9125,0.8
2.9135,1.01
2.9143,0.89
2.9149,0.53
2.9158,0.43
2.9171,0.17
2.9179,0.22
2.9187,0.14
2.9203,0.3
2.9216,0.32
2.9226,-0.21
2.9238,-0.25
2.9252,0.11
2.926,-0.07
2.9268,-0.1
2.9274,0.54
2.928,0.42
2.9287,0.04
2.9291,-0.19
2.9297,-0.13
2.9302,-0.54
2.9308,-0.6
2.9314,-0.63
2.932,-0.72
2.9324,-0.27
2.933,-0.28
2.9334,-0.43
2.9338,-0.52
2.9344,-0.3
2.935,-0.87
2.9355,-0.28
2.9363,-0.11
2.9371,0.03
2.9379,0.3
2.9387,0.42
2.9394,-0.21
2.9399,0.34
2.9403,0.49
2.9407,0.54
2.9415,0.85
2.9423,1.34
2.943,1.29
2.9438,1.82
2.9446,1.78
2.9454,2.2
2.9462,2.58
2.947,2.14
2.9478,2
2.9488,2.21
2.9496,2.09
2.9504,1.96
2.9516,2.1
2.9528,2.17
2.9536,2.25
2.9543,2.12
2.9551,2.06
2.9557,2
2.9561,1.5
2.9567,1.17
2.9574,1.16
2.958,1
2.9584,0.61
2.9588,0.62
2.9592,0.61
2.9596,0.55
2.9604,0.61
2.9612,0.6
2.9622,0.65
2.963,0.59
2.9638,0.58
2.9642,0.42
2.9648,0.89
2.9654,1.04
2.966,1.05
2.9665,0.81
2.9671,0.77
2.9675,0.33
2.9683,0.31
2.9691,0.36
2.9699,0.39
2.9707,0.31
2.9717,0.48
2.9725,0.43
2.9733,0.63
2.974,0.5
2.9748,0.45
2.9756,0.27
2.9764,0.4
2.9774,0.22
2.9784,0.08
2.9794,0.28
2.9804,0.44
2.9811,0.5
2.9819,0.68
2.9827,1.34
2.9833,0.94
2.9842,1.02
2.9851,1.33
2.9859,0.64
2.9869,0.65
2.9881,1.36
2.989,1.45
2.9898,1.3
2.9906,1.5
2.9916,1.81
2.9924,1.69
2.993,1.62
2.994,1.45
2.9948,1.56
2.9956,1.36
2.9964,1.48
2.9976,1.61
2.9984,1.14
2.9994,0.62
3.0004,0.44
3.0015,0.32
3.0023,0.11
3.0033,-0.06
3.0043,0.29
3.0049,0.25
3.0057,0.13
3.0065,0.11
3.0073,0.23
3.0082,0.11
3.0092,-0.06
3.01,-0.02
3.0108,-0.01
3.0116,0.11
3.0124,-0.12
3.0134,0.02
3.0142,0
3.0152,0.09
3.0162,0.03
3.017,0.11
3.0178,0.12
3.0186,0.09
3.0194,0.17
3.02,0.17
3.021,0.36
3.0218,0.28
3.0228,0.77
3.0236,0.59
3.0244,0.31
3.0252,0.25
3.026,0.28
3.0267,0.11
3.0275,0.1
3.0285,0.28
3.0295,0.42
3.0303,0.54
3.0311,0.61
3.0321,0.69
3.0331,1
3.0339,1.48
3.0347,1.61
3.0355,1.02
3.0363,1.44
3.0369,1.69
3.0375,0.89
3.0383,0.94
3.0392,1.48
3.0402,1.46
3.0412,1.3
3.0421,1.64
3.0429,1.58
3.0439,1.56
3.0448,1.25
3.0458,1.2
3.0467,1.1
3.0475,0.92
3.0479,0.55
3.0486,0.62
3.0494,0.77
3.0502,0.64
3.0512,0.57
3.0524,0.54
3.0532,0.52
3.0539,0.64
3.0547,0.66
3.0555,1.22
3.0563,1.1
3.0571,0.94
3.058,0.61
3.0588,0.72
3.0597,0.6
3.0607,1.26
3.0615,1.6
3.0623,1.78
3.0633,2.09
3.0642,1.9
3.065,1.9
3.066,2.12
3.0668,2.05
3.0675,2.49
3.0683,2.88
3.0689,2.61
3.0697,2.37
3.0705,2.28
3.0714,1.94
3.0722,1.85
3.0731,2.56
3.0737,2.82
3.0745,2.82
3.0753,2.7
3.0761,2.62
3.077,2.13
3.078,1.92
3.0788,1.98
3.0798,2.02
3.0806,2.16
3.0814,2.26
3.0822,2.21
3.083,1.97
3.0838,1.74
3.0846,1.45
3.0856,1.3
3.0866,1.09
3.0882,1.34
3.0894,1.18
3.091,1.58
3.0924,1.4
3.0938,1.44
3.0946,1.57
3.0958,1.52
3.097,1.12
3.098,1.04
3.099,1.16
3.1002,1.38
3.1012,1.72
3.102,2
3.1028,2.06
3.1036,1.85
3.1046,1.32
3.1056,1.28
3.1066,0.94
3.1078,1.1
3.1092,1.32
3.1104,1.1
3.112,1.3
3.1134,1.5
3.1146,1.48
3.1156,1.62
3.1168,1.64
3.1174,0.92
3.1182,0.85
3.1194,0.68
3.1206,0.33
3.1216,0.45
3.1228,0.39
3.1244,0.33
3.1256,0.29
3.1268,0.35
3.128,0.5
3.1292,0.89
3.13,0.73
3.1308,0.54
3.1316,0.53
3.1324,0.21
3.133,0
3.1338,-0.05
3.1346,0.02
3.1352,-0.08
3.1361,0.29
3.1371,0.23
3.1379,0.19
3.1389,-0.11
3.1405,-0.1
3.1416,-0.66
3.1428,-0.27
3.144,-0.31
3.145,-0.25
3.1458,-0.19
3.1466,-0.02
3.1478,0.2
3.1488,0.29
3.15,0.57
3.1509,1.21
3.1519,1.24
3.1525,0.85
3.1535,1.32
3.1543,1.57
3.1554,1.14
3.1567,1.73
3.1579,2
3.1587,1.86
3.1599,1.97
3.1611,2.34
3.162,2.25
3.163,1.8
3.1641,1.88
3.1649,1.89
3.1657,1.86
3.1665,1.7
3.1677,1.72
3.169,1.84
3.1704,1.7
3.1716,1.13
3.1732,1.26
3.1744,1.08
3.1756,0.89
3.177,0.82
3.1782,0.89
3.1794,1.01
3.1806,1.49
3.1816,1.44
3.1824,1.4
3.1833,1.62
3.1841,1.05
3.1848,1.24
3.1858,1.25
3.1866,1.29
3.1873,1.86
3.1879,1.98
3.1889,2.06
3.1897,2.08
3.1905,1.93
3.1913,1.78
3.1923,2.46
3.1931,2.05
3.1939,2.09
3.1947,2.34
3.1956,2.25
3.1964,1.97
3.1972,2.24
3.198,2.21
3.1988,2.46
3.1998,2.22
3.2006,2.24
3.2014,2.02
3.2022,2
3.203,2.36
3.2036,2.86
3.2044,3.16
3.2051,3.52
3.2059,4.22
3.2067,3.6
3.2075,2.89
3.2083,3
3.2091,3.26
3.2099,2.6
3.2109,3.21
3.2117,3.53
3.2126,3.58
3.2136,2.88
3.2144,2.85
3.2154,2.57
3.2167,3
3.2179,2.5
3.2187,2.4
3.22,2.81
3.2211,2.6
3.2219,1.85
3.2227,1.53
3.2239,1.3
3.2247,1.46
3.2257,1.18
3.2269,1.81
3.2281,2.12
3.2293,2.22
3.2308,1.48
3.232,2.18
3.233,1.88
3.2342,1.7
3.2354,1.93
3.2362,1.94
3.237,1.74
3.238,1.5
3.239,1.62
3.2402,1.57
3.2414,1.7
3.2428,1.3
3.2438,1.21
3.2449,1.73
3.2457,1.8
3.2465,1.57
3.2473,1.73
3.2483,1.88
3.2492,2
3.25,2.12
3.2508,2.42
3.2518,2.49
3.2526,2.56
3.2532,1.97
3.2538,1.69
3.2546,1.88
3.2552,1.62
3.2562,1.65
3.2574,1.77
3.2586,2.24
3.26,1.97
3.2612,2.6
3.2622,2.53
3.2632,2.36
3.2646,2.52
3.2656,2.56
3.2666,1.97
3.2674,1.7
3.2686,1.73
3.2695,1.24
3.2703,1.14
3.2713,1.13
3.2728,1.32
3.2737,1.52
3.2745,1.42
3.2755,1.26
3.2769,1.3
3.2778,1.21
3.2787,0.53
3.2797,0.53
3.281,0.46
3.2818,1.02
3.2826,1.38
3.2834,1.73
3.2846,1.89
3.2854,1.98
3.2864,2.08
3.2874,2.61
3.2886,3.02
3.2892,2.98
3.2898,3.16
3.2902,2.21
3.2908,0.97
3.2912,0.4
3.2916,0.04
3.2918,-0.11
3.2922,0.07
3.293,0.38
3.2938,0.31
3.2952,0.63
3.2966,0.53
3.298,0.33
3.2988,-0.11
3.2998,0.26
3.3002,0.06
3.3006,0.03
3.3011,-0.05
3.3017,0.18
3.3023,0.1
3.3029,-0.04
3.3037,-0.22
3.3048,-0.18
3.3058,-0.27
3.3066,-0.65
3.3076,-0.69
3.3085,-0.12
3.3091,-0.12
3.3097,-0.16
3.3103,-0.01
3.3109,0.18
3.3116,-0.24
3.3122,-0.15
3.313,-0.09
3.314,0.04
3.3148,0.03
3.3154,-0.12
3.316,0.12
3.3166,0.05
3.3172,-0.14
3.318,-0.14
3.3188,0.12
3.3196,-0.16
3.3204,-0.11
3.3212,-0.06
3.322,0.11
3.3228,0.22
3.3234,0.17
3.324,0.36
3.3245,1
3.3251,0.88
3.3257,0.82
3.3265,1.04
3.3273,0.93
3.328,0.44
3.3286,0.35
3.3294,0.36
3.3302,0.41
3.331,0.47
3.3318,0.5
3.3328,0.44
3.3338,0.56
3.3348,0.48
3.3358,0.53
3.337,0.17
3.338,0.36
3.339,0.45
3.3398,0.14
3.3408,0.23
3.3416,0.23
3.3424,0.24
3.3432,-0.11
3.3444,0.3
3.3452,-0.15
3.3462,0.26
3.3474,0.35
3.3484,0.3
3.3494,0.11
3.3504,0.28
3.3512,0.03
3.352,-0.24
3.3532,-0.01
3.354,-0.15
3.3548,-0.27
3.356,-0.13
3.3572,0
3.358,-0.05
3.3592,0.06
3.3608,0.23
3.362,0.09
3.363,0
3.3642,0.23
3.3654,0.31
3.3662,0.3
3.3674,0.65
3.3688,0.97
3.37,0.65
3.3714,0.96
3.3728,1.2
3.374,1.08
3.3752,1.02
3.3768,1.06
3.378,0.94
3.3796,0.78
3.3812,0.81
3.3824,0.58
3.3834,0.64
3.3846,0.64
3.3856,0.55
3.3868,0.59
3.3884,0.58
3.39,0.33
3.3918,0.31
3.3934,0.36
3.395,0.86
3.3964,1.04
3.3978,1.5
3.399,1.52
3.4006,1.93
3.4018,1.05
3.4032,1.24
3.4046,1.17
3.4058,1.6
3.4066,1.58
3.4078,2.06
3.4088,2.09
3.4098,2.18
3.4106,1.53
3.4118,1.09
3.413,0.7
3.4142,1.22
3.4152,1.17
3.4166,1.3
3.4178,1.9
3.4186,1.98
3.4194,1.41
3.4206,1.44
3.4216,1.7
3.4224,1.48
3.4236,1.36
3.4248,1.77
3.4258,1.93
3.4266,1.74
3.4276,1.56
3.4286,1.37
3.4296,1.05
3.4306,1.05
3.4316,0.96
3.4326,0.85
3.4336,1.12
3.4344,0.68
3.4354,0.45
3.4366,0.39
3.4378,0.69
3.4386,0.8
3.4396,1.06
3.4406,1.14
3.4416,1.65
3.4424,1.34
3.4434,1.05
3.4444,1.16
3.4452,1.69
3.446,1.8
3.447,1.92
3.4482,2.34
3.4494,2.73
3.4504,2.7
3.4514,2.77
3.4524,3
3.4534,3.2
3.4542,3.18
3.4552,3.13
3.4564,3.56
3.4574,3.04
3.4582,3.02
3.4592,2.7
3.4602,2.58
3.4612,2.02
3.4622,2.26
3.4632,1.94
3.4644,2.25
3.4654,2.4
3.4662,2.21
3.4674,2.54
3.4688,2.46
3.47,2.61
3.4712,2.44
3.4724,2.41
3.4736,2.28
3.4744,2.29
3.4754,2.45
3.4766,2.41
3.4778,2.49
3.479,2.66
3.4802,2.61
3.4812,2.05
3.4822,2.28
3.4832,2.22
3.4844,2.12
3.4856,2.41
3.487,2.26
3.4884,2.2
3.4898,2.34
3.4908,2.68
3.492,2.58
3.493,2.93
3.494,2.86
3.495,3.2
3.4964,2.69
3.4976,2.62
3.4988,2.68
3.5,2.74
3.5014,2.28
3.5026,2.41
3.5042,2.38
3.506,2.4
3.508,2.2
3.51,2.44
3.512,2.24
3.5138,2.4
3.5152,1.96
3.5168,2.04
3.518,1.74
3.5192,1.86
3.5206,1.69
3.5222,2.06
3.5234,2.24
3.5248,2.48
3.5258,2.57
3.5264,2.7
3.527,2.68
3.5274,2.65
3.5276,2.44
3.5282,2.4
3.529,2.73
3.5298,2.53
3.5308,2.65
3.532,2.86
3.533,3.09
3.5338,2.78
3.5346,2.78
3.5354,2.64
3.5364,2.73
3.5374,2.61
3.5384,2.6
3.5392,2.66
3.5402,2.76
3.5412,2.57
3.542,2.4
3.543,2.25
3.5442,2.2
3.5454,2.04
3.5462,1.49
3.5472,1.25
3.5484,1.33
3.5494,1.22
3.5502,1.14
3.551,1.4
3.5518,1.5
3.5524,1.85
3.553,1.88
3.5538,2.09
3.5546,2.2
3.5552,2.05
3.556,1.72
3.5572,1.73
3.558,1.41
3.5592,1.49
3.5606,1.74
3.5618,1.56
3.5628,1.73
3.564,1.89
3.565,1.96
3.5658,1.88
3.5666,2.05
3.5672,1.84
3.5678,1.77
3.5684,1.76
3.5694,1.88
3.5702,1.78
3.5714,2.14
3.5728,2.53
3.574,2.5
3.575,2.48
3.5762,2.3
3.5774,2.22
3.5782,1.97
3.5796,1.65
3.581,1.81
3.5822,1.89
3.5836,1.65
3.585,1.2
3.586,1.56
3.5872,1.09
3.5888,1.04
3.5902,1.2
3.592,1.26
3.5936,0.88
3.595,1.26
3.5966,1.22
3.598,1.34
3.5996,1.73
3.6012,1.92
3.6026,1.57
3.6042,1.98
3.6056,1.72
3.6064,1.41
3.6074,1.73
3.6086,1.88
3.6092,1.88
3.61,2.25
3.6108,2.28
3.612,2.62
3.6132,2.82
3.6142,2.5
3.6154,2.49
3.6166,2.5
3.6176,1.76
3.6186,1.92
3.6196,2.25
3.6206,2.02
3.6218,2.02
3.6226,1.89
3.6236,1.09
3.6248,0.49
3.6258,0.34
3.6266,0.16
3.628,0.25
3.629,0.28
3.63,0.27
3.6312,0.11
3.6326,-0.12
3.6336,-0.41
3.6346,-0.63
3.6356,-0.35
3.6368,0.07
3.6378,0.47
3.6386,0.48
3.64,1.4
3.6412,1.18
3.642,0.51
3.6434,0.85
3.645,1.21
3.6464,1.24
3.6482,1.3
3.65,2.21
3.6514,2.48
3.653,2.69
3.6546,2.7
3.6558,2.97
3.6572,2.45
3.6586,1.93
3.66,2.13
3.6612,1.62
3.663,1.32
3.6646,1.36
3.666,0.89
3.6672,0.55
3.6688,0.29
3.6702,0.33
3.6714,-0.03
3.673,-0.03
3.6744,-0.23
3.6758,0
3.677,-0.08
3.6782,0.03
3.6794,0.3
3.6808,0.57
3.6818,0.53
3.683,0.66
3.6844,1.22
3.6856,1.02
3.687,1.17
3.6886,1.65
3.6898,1.85
3.691,2.04
3.6924,2.62
3.6936,2.74
3.6946,2.82
3.6958,2.9
3.6972,3.25
3.6982,2.89
3.6998,2.89
3.7012,2.74
3.7026,2.77
3.7042,2.3
3.7058,2.28
3.7066,2.17
3.708,2.45
3.7094,2.24
3.7104,2.25
3.712,2.22
3.7136,2.09
3.7146,1.33
3.716,1.26
3.7172,1.01
3.718,0.66
3.7192,0.72
3.7208,0.85
3.722,1
3.7234,1.34
3.7248,2.06
3.726,2.2
3.727,2.62
3.7282,2.65
3.7294,2.85
3.7306,2.69
3.7322,3.28
3.7336,3.49
3.7348,3.88
3.7364,3.62
3.7378,3.06
3.7388,2.76
3.7404,2.5
3.7418,1.96
3.7428,2.09
3.7444,2.45
3.746,2.45
3.7476,2.22
3.7494,2.6
3.7516,2.49
3.7532,2.29
3.7546,1.73
3.756,1.85
3.7574,1.24
3.7582,0.53
3.7594,0.86
3.761,0.78
3.762,0.53
3.763,1
3.7646,1.98
3.7658,1.32
3.767,2.18
3.7686,2.48
3.77,1.76
3.7712,1.8
3.7728,1.96
3.7744,1.81
3.7758,2.44
3.7774,2.82
3.779,3.2
3.7804,3.76
3.7816,3.41
3.783,2.88
3.7846,3.05
3.7858,2.34
3.7872,1.93
3.7886,1.72
3.7898,1.76
3.7908,1.66
3.792,1.41
3.7932,1.46
3.7948,1.9
3.7964,1.84
3.7984,2.09
3.8002,2.05
3.8018,2.16
3.8036,1.98
3.8052,2.02
3.8064,1.72
3.808,2.04
3.8096,1.96
3.8106,1.8
3.8122,1.78
3.8136,1.72
3.815,1.86
3.8166,1.97
3.818,1.93
3.8192,1.92
3.8208,1.98
3.822,1.66
3.8234,1.8
3.825,2.06
3.8262,2.08
3.8272,2.01
3.8288,1.9
3.83,1.94
3.8314,1.85
3.833,1.56
3.8346,1.86
3.8362,2.01
3.8376,1.62
3.8388,1.44
3.8402,1.77
3.8416,1.68
3.8428,1.74
3.844,1.61
3.8452,1.64
3.8462,1.86
3.8474,2.12
3.8486,2.33
3.8498,2.33
3.8508,2.08
3.852,2.32
3.853,1.7
3.8538,1.64
3.8546,1.81
3.8558,2.77
3.8566,2.53
3.8576,2.92
3.8586,3.33
3.8598,3.73
3.861,3.29
3.8622,3.13
3.863,3.13
3.8644,3.02
3.8656,3.09
3.8664,3.13
3.868,3.44
3.8696,3.7
3.8704,3.37
3.872,3.12
3.8736,2.85
3.8748,2.22
3.8762,1.9
3.8778,1.48
3.8792,1.29
3.8808,1.41
3.882,1.22
3.8832,1.18
3.8846,1.36
3.8856,1.38
3.8864,1.17
3.8878,1.88
3.8892,1.77
3.8906,2.14
3.8922,2.16
3.894,2.4
3.8958,2.54
3.8974,2.68
3.899,2.53
3.9006,2.65
3.9022,2.61
3.9034,2.29
3.905,2.4
3.9062,2.3
3.9078,2.44
3.9092,2.41
3.911,2.4
3.9126,2.28
3.9146,2.52
3.9158,2.58
3.9174,2.88
3.9184,2.76
3.9194,3.01
3.92,2.88
3.921,2.81
3.9216,2.41
3.9224,2.01
3.9232,1.85
3.9244,1.72
3.9252,1.32
3.9262,1
3.9272,1.48
3.928,1.18
3.9288,1.41
3.9298,1.37
3.9308,1.68
3.9318,1.69
3.933,2.13
3.934,1.85
3.9352,2.52
3.9362,2.81
3.9374,2.78
3.9386,2.96
3.9398,3.45
3.9408,3.66
3.942,3.68
3.9428,3.72
3.9434,3.21
3.9442,2.65
3.945,2.05
3.9458,2.01
3.9468,1.85
3.948,1.77
3.9492,1.94
3.9502,1.94
3.9512,1.96
3.9522,2.38
3.9534,2.77
3.9542,2.94
3.955,2.94
3.9556,2.72
3.9564,2.41
3.957,2.18
3.9578,1.84
3.9588,1.85
3.96,1.81
3.9612,1.8
3.9622,1.68
3.9634,1.82
3.9644,1.36
3.9654,1.26
3.9662,1.08
3.9674,1.12
3.9682,0.78
3.9694,1.04
3.9706,1.3
3.9722,1.32
3.9736,1.14
3.975,1.17
3.9766,1.32
3.978,1.16
3.9792,0.85
3.9804,0.74
3.9818,0.9
3.9826,0.69
3.984,0.66
3.9852,0.92
3.9862,0.92
3.9874,0.86
3.989,0.85
3.99,0.59
3.9912,0.25
3.9928,0.27
3.994,0
3.9954,-0.1
3.997,-0.04
3.9982,0.09
3.9992,-0.02
4.0006,0.44
4.0016,0.51
4.0024,0.52
4.0034,0.77
4.0046,0.85
4.0056,0.6
4.0064,0.64
4.0074,0.82
4.0086,1.01
4.0096,1.3
4.0106,1.58
4.0118,1.7
4.0132,2.13
4.0142,2.08
4.0158,2.16
4.0172,1.85
4.0184,1.82
4.0194,1.58
4.0208,1.58
4.0216,1.48
4.023,1.76
4.0246,1.69
4.0264,1.64
4.028,2.56
4.0296,2.42
4.031,1.98
4.0326,1.98
4.034,2.65
4.0352,1.34
4.0368,1.86
4.038,1.92
4.039,1.76
4.0402,0.66
4.0416,0.84
4.0424,0.42
4.0436,0.43
4.045,0.5
4.046,0.55
4.047,0.55
4.0484,0.55
4.0496,0.58
4.0506,0.93
4.0516,1.29
4.0528,1.52
4.0536,1.81
4.0544,1.89
4.0554,1.65
4.0568,1.53
4.0582,1.7
4.0596,1.6
4.0612,1.6
4.0626,1.72
4.0642,1.69
4.0654,1.36
4.0668,1.73
4.0684,1.8
4.0698,1.66
4.0714,1.98
4.073,2.22
4.0744,1.88
4.0758,2.06
4.0774,1.96
4.0786,1.81
4.0798,1.7
4.0814,1.64
4.0826,1.42
4.0838,1.7
4.085,1.72
4.0862,1.57
4.0872,1.72
4.0884,1.56
4.0896,1.33
4.0906,1.05
4.0922,1.09
4.0938,1.44
4.0952,1.57
4.0968,1.7
4.0982,1.7
4.0992,2.22
4.1002,2.28
4.1014,2.17
4.1026,2.2
4.104,2.82
4.1054,2.36
4.1072,2.28
4.1088,2.86
4.11,2.74
4.1112,2.7
4.1124,3.04
4.1134,2.73
4.1144,2.65
4.1154,2.9
4.1168,2.54
4.118,2.32
4.1188,2.3
4.1198,2.01
4.121,2.16
4.1218,2.09
4.1226,2.01
4.1238,3.02
4.1246,3.38
4.1256,3.46
4.1264,3.28
4.1276,3.62
4.1284,2.72
4.1294,2.66
4.1302,2.4
4.131,2.58
4.1316,2.97
4.1324,3.2
4.1332,3
4.134,3.16
4.135,3.37
4.1358,2.58
4.1366,2.57
4.1376,2.62
4.1384,2.3
4.1392,2.14
4.1402,2.52
4.1412,2.17
4.142,2.2
4.1428,2.26
4.1438,2.1
4.145,2.13
4.146,1.92
4.147,1.65
4.148,1.52
4.1492,1.22
4.1502,1.42
4.1514,1.96
4.1524,1.46
4.1538,1.41
4.1548,2.24
4.1556,2.05
4.1566,1.54
4.1578,1.98
4.1588,1.85
4.1598,1.82
4.161,1.44
4.162,1.6
4.1634,1.96
4.1646,2.53
4.1658,1.96
4.167,2.14
4.1686,2.48
4.1696,2.16
4.1712,2.28
4.1726,2.56
4.1738,2.5
4.1746,2.37
4.1756,2.61
4.1764,2.33
4.1774,2.52
4.1784,2.49
4.1794,2.76
4.1806,2.77
4.1816,2.64
4.1826,2.64
4.184,2.73
4.1854,2.37
4.1866,2.38
4.1876,2.56
4.1886,2.52
4.1896,2.42
4.1906,2.69
4.1914,2.61
4.1928,2.5
4.1942,2.53
4.1954,2.68
4.1968,2.73
4.1982,2.57
4.1994,2.64
4.2008,2.44
4.202,2.29
4.2032,2.89
4.2044,3.26
4.2052,3.42
4.2056,3.34
4.2064,3.44
4.2072,2.54
4.2084,2.21
4.2098,2.18
4.2118,2.16
4.2134,1.85
4.2148,2.18
4.2158,2.25
4.2168,2.22
4.2174,2.6
4.2182,2.82
4.219,2.78
4.22,3.01
4.2212,3.12
4.2222,2.81
4.2234,3.12
4.2244,3.06
4.2254,2.98
4.2262,2.72
4.227,2.53
4.2276,2.41
4.2288,2.25
4.2298,2.06
4.2306,1.76
4.2316,1.8
4.2328,1.7
4.2336,1.6
4.2346,1.88
4.2356,2.04
4.2366,2.13
4.2376,1.96
4.2386,2.04
4.24,1.62
4.2416,2.02
4.243,2.33
4.2444,2.7
4.2458,3.06
4.2466,3.4
4.2472,3.02
4.248,3.04
4.2484,2.74
4.249,2.7
4.2496,2.48
4.2504,2.42
4.2514,1.81
4.2528,2.44
4.2538,1.81
4.2548,1.41
4.2558,1.45
4.2566,2.4
4.257,1.77
4.2576,2.05
4.2584,2.08
4.2592,2.04
4.2602,1.42
4.2612,1.32
4.2622,0.97
4.2634,1.3
4.2646,1.52
4.2654,1.4
4.2664,1.42
4.2674,1.9
4.2682,2.2
4.269,2.26
4.27,2.36
4.271,2.8
4.2718,2.97
4.2726,2.84
4.2736,2.64
4.2748,3.16
4.276,3.3
4.2773,3.58
4.2785,3.33
4.2795,3.24
4.2807,2.72
4.2819,2.3
4.283,1.64
4.2846,1.97
4.286,1.86
4.2872,2.09
4.2884,2.14
4.2896,2.25
4.2904,2.4
4.2916,2.72
4.2924,2.58
4.2934,2.66
4.2948,2.8
4.2964,2.73
4.2976,2.81
4.2992,3.01
4.3008,2.89
4.3022,3.04
4.3034,2.64
4.3048,2.37
4.306,2.06
4.3074,1.93
4.3088,1.62
4.3106,1.98
4.3124,2.7
4.314,2.97
4.315,3.2
4.3164,3.66
4.3172,3.76
4.318,3.4
4.319,3.6
4.3202,3.56
4.321,3.7
4.322,3.45
4.323,3.56
4.324,3.65
4.325,3.29
4.326,2.81
4.3268,2.6
4.3276,2.58
4.3286,2.72
4.3296,3.09
4.3304,3.06
4.3314,3.58
4.3326,3.53
4.3336,3.42
4.3344,3.57
4.3352,3.49
4.336,3.26
4.3366,3.62
4.3374,3.18
4.3384,2.9
4.34,2.9
4.3416,3
4.3432,2.74
4.3446,2.9
4.346,2.84
4.3468,2.61
4.3478,2.41
4.3488,2.06
4.3498,1.74
4.3508,1.98
4.3522,2.34
4.3534,2.25
4.3544,1.8
4.3552,1.41
4.3562,1.32
4.3572,1.24
4.358,1.29
4.359,1.7
4.3604,2.61
4.3616,2.58
4.3624,2.52
4.3638,2.68
4.3652,2.89
4.3664,2.72
4.368,3.05
4.3696,3.38
4.3706,3.37
4.3718,3.97
4.373,3.52
4.3738,3.62
4.3748,3.34
4.3758,3.05
4.377,2.64
4.378,2.88
4.3788,2.34
4.38,2.1
4.3814,2.32
4.3822,1.85
4.3832,1.84
4.3848,1.78
4.3858,1.74
4.387,1.74
4.3882,1.86
4.3896,1.69
4.3906,2.04
4.3916,2.48
4.3928,2.49
4.394,2.46
4.3948,2.5
4.3958,2.46
4.3968,2.05
4.3976,2.04
4.3984,1.98
4.3992,1.84
4.3998,1.58
4.401,2.22
4.4018,2.22
4.4026,2.18
4.4038,2.7
4.4052,2.61
4.4062,2.37
4.4078,2.29
4.4094,2.33
4.4108,2.18
4.4122,2.78
4.4134,2.64
4.4142,2.76
4.4154,2.93
4.4166,2.73
4.4176,2.41
4.4188,2.05
4.4204,2.12
4.4218,2.21
4.423,2.06
4.4246,1.98
4.4266,2.82
4.428,2.8
4.4298,2.73
4.4318,3.17
4.4338,3.33
4.4354,3.04
4.4372,3.12
4.4386,3.49
4.4404,3.52
4.4422,3.2
4.4442,2.84
4.4462,2.65
4.4486,2.82
4.4506,2.69
4.4526,3.1
4.4544,3.85
4.4566,4.01
4.4582,3.33
4.4596,3.17
4.4604,2.74
4.4616,2.44
4.4626,1.5
4.4638,1.78
4.4656,2.05
4.4676,2.66
4.469,2.26
4.4704,3.16
4.4718,3.33
4.473,3
4.4744,2.8
4.4762,3
4.4778,3.09
4.4794,2.58
4.4812,3.22
4.483,2.96
4.4848,3.02
4.487,3.02
4.489,3.25
4.4904,2.64
4.4918,2.78
4.4932,2.81
4.4942,2.84
4.4954,2.56
4.4966,2.38
4.4978,2.36
4.499,2.62
4.5,2.04
4.501,2
4.5022,2.38
4.5034,2.36
4.5048,2.3
4.5066,2.44
4.5088,2.73
4.5108,2.3
4.5126,2.08
4.5142,1.29
4.5156,1.62
4.5166,1.32
4.518,1.49
4.5196,1.77
4.521,2.66
4.5226,2.72
4.5244,2.93
4.5258,2.89
4.527,3.05
4.5282,2.86
4.5292,2.86
4.53,2.9
4.5308,3.01
4.5316,2.82
4.5326,2.62
4.5336,2.34
4.5346,2.38
4.536,2.41
4.5372,1.96
4.5382,1.94
4.539,1.89
4.5398,1.65
4.5406,1.89
4.5416,2
4.5426,1.94
4.544,2.16
4.5454,2
4.5466,1.77
4.548,2.08
4.5494,1.88
4.5504,1.48
4.5514,1.4
4.5526,1.2
4.5536,0.8
4.5546,0.93
4.5556,0.7
4.5568,1
4.5576,0.85
4.5584,0.88
4.5592,0.61
4.5604,1.12
4.5612,1.01
4.5622,1.16
4.5632,1.36
4.5646,1.86
4.5656,1.93
4.5666,1.93
4.5678,2.1
4.569,2.13
4.5696,1.76
4.5704,1.5
4.5714,1.58
4.5724,1.61
4.5734,1.82
4.5744,1.88
4.5752,1.86
4.5762,2.04
4.5768,2.13
4.5776,1.65
4.5786,1.9
4.5796,2.06
4.5806,2.1
4.5816,2.09
4.5824,2.09
4.5832,2.17
4.5842,2.54
4.585,2.34
4.586,2.16
4.587,2.52
4.5878,2.12
4.5888,1.72
4.5898,1.72
4.5906,1.73
4.5916,1.42
4.5928,1.56
4.5936,1.26
4.5944,1.14
4.5952,1.01
4.5958,1.25
4.5964,0.68
4.5974,1
4.5982,0.86
4.5992,1.17
4.6002,0.98
4.6014,1.66
4.6022,1.26
4.6034,1.9
4.6044,1.88
4.6054,2.01
4.606,1.65
4.6068,1.68
4.6074,1.14
4.6084,1.12
4.6094,1.38
